id;name;slug;uic;uic8_sncf;latitude;longitude;parent_station_id;is_city;country;is_main_station;time_zone;is_suggestable;sncf_id;sncf_tvs_id;sncf_is_enabled;idtgv_id;idtgv_is_enabled;db_id;db_is_enabled;busbud_id;busbud_is_enabled;ouigo_id;ouigo_is_enabled;trenitalia_id;trenitalia_is_enabled;trenitalia_rtvt_id;ntv_rtiv_id;ntv_id;ntv_is_enabled;hkx_id;hkx_is_enabled;renfe_id;renfe_is_enabled;atoc_id;atoc_is_enabled;benerail_id;benerail_is_enabled;sncf_self_service_machine;same_as;info:de;info:en;info:es;info:fr;info:it;info:nl;info:cs;info:da;info:hu;info:ja;info:ko;info:pl;info:pt;info:ru;info:sv;info:tr;info:zh
124;Haubourdin;haubourdin;8728609;87286096;50.6070495;2.990153;;f;FR;f;Europe/Paris;t;FRADK;;t;;f;8701242;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
125;Tourcoing;tourcoing;8728654;87286542;50.71683;3.16804;5840;f;FR;t;Europe/Paris;t;FRADM;TRG;t;;f;8700121;f;;f;ADM;t;;f;;;;f;;f;8700221;f;;f;FRADM;t;t;;;;;;;Toerkonje;;;;トゥールコワン;;;;Туркуэн;;;图尔宽
126;Nomain;nomain;;;50.5000000000;3.2500000000;;t;FR;f;Europe/Paris;f;FRADN;;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
127;Nomain-Ouvignies;nomain-ouvignies;8728681;87286815;50.5060755;3.2308175;126;f;FR;f;Europe/Paris;f;FRCKM;;t;;f;8701679;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
128;Nomain;nomain;8728660;87286609;50.5023744;3.2063499;126;f;FR;t;Europe/Paris;t;FRCKC;;t;;f;8701678;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
129;Croix;croix;;;;;;t;FR;f;Europe/Paris;f;FRADO;;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
130;Croix—Wasquehal;croix-wasquehal;8728671;87286716;50.6785574;3.1380315;129;f;FR;t;Europe/Paris;t;FRCKH;CRW;t;;f;8700512;f;;f;;f;;f;;;;f;;f;8700839;f;;f;FRCKH;t;t;;;;;;;;;;;;;;;;;;
131;Croix-l’Allumette;croix-lallumette;8728105;87281055;50.6872009;3.1516591;129;f;FR;f;Europe/Paris;t;FRCID;;t;;f;8700511;f;;f;;f;;f;;;;f;;f;;f;;f;FRCID;t;f;;;;;;;;;;;;;;;;;;
132;Roubaix;roubaix;8728673;87286732;50.69561;3.16348;;f;FR;f;Europe/Paris;t;FRADP;RXB;t;;f;8700236;f;;f;;f;;f;;;;f;;f;8700838;f;;f;FRADP;t;t;;;;;;;Robaais;;;;ルーベ;루베;;;Рубе;;;鲁贝
136;Jeumont;jeumont;;;50.3000000000;4.1000000000;;t;FR;f;Europe/Paris;f;FRADR;;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
137;Jeumont;jeumont;8729501;87295014;50.29606;4.08645;136;f;FR;t;Europe/Paris;t;FRCMA;JTJ;t;;f;8700118;f;;f;;f;;f;;;;f;;f;8700216;f;;f;FRCMA;f;f;;;;;;;;;;;;;;;;;;
139;Bellegarde-sur-Valserine;bellegarde-sur-valserine;;;46.1078740000;5.8242130000;;t;FR;f;Europe/Paris;f;FRADS;;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;t;;;;;;;;;;;;;;;;;;
140;Bellegarde-sur-Valserine;bellegarde-sur-valserine;8774500;87745000;46.109425;5.823483;139;f;FR;t;Europe/Paris;t;FRXBF;BGD;t;XBF;t;8700068;f;;f;;f;8774500;f;;;;f;;f;8700083;f;;f;FRXBF;f;t;;;;;;;;;;;;;;;;;;
141;Bellegarde-sur-Valserine Lycée Musinens;bellegarde-sur-valserine-lycee-musinens;8774272;87742726;46.115336;5.794132;139;f;FR;f;Europe/Paris;t;FRAFH;;t;;f;8702801;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
143;Briouze;briouze;8744808;87448084;48.7018622;-0.3682036;;f;FR;f;Europe/Paris;t;FRADV;BZN;t;;f;8700216;f;;f;;f;;f;;;;f;;f;8700752;f;;f;FRADV;f;f;;;;;;;;;;;;;;;;;;
148;Calais Ville;calais-ville;8731726;87317263;50.952613;1.848185;1417;f;FR;t;Europe/Paris;t;FRAEA;CSV;t;;f;8700386;f;;f;;f;;f;;;;f;;f;8700107;f;;f;FRAEA;f;t;;;;;;;Kales;;;;カレー;칼레;;;Кале;;;加来
149;Boulogne-sur-Mer Ville;boulogne-sur-mer-ville;8731758;87317586;50.71570;1.60964;5758;f;FR;t;Europe/Paris;t;FRAEB;BEM;t;;f;8700450;f;;f;;f;;f;;;;f;;f;8700101;f;;f;FRAEB;f;t;;;;;;;;;;;ブローニュ＝シュル＝メール;불로뉴쉬르메르;;Bolonha-sobre-o-Mar;Булонь-сюр-Мер;;;滨海布洛涅
150;Allenc;allenc;8778365;87783654;44.541296;3.6638926;;f;FR;f;Europe/Paris;t;FRAEC;;t;;f;8702645;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
151;Pau;pau;8767200;87672006;43.291762;-0.369626;5006;f;FR;t;Europe/Paris;t;FRAEE;PAU;t;;f;8700106;f;;f;;f;;f;;;;f;;f;8700185;f;;f;FRAEE;f;t;;;;;;;;;;;ポー;;;;Пау;;;
152;Hendaye;hendaye;8767700;87677005;43.353132;-1.781724;5785;f;FR;t;Europe/Paris;t;FRAEF;HED;t;AEF;t;8700149;f;;f;;f;;f;;;;f;;f;11602;t;;f;FRAEF;f;t;;;;Hendaya;;;;;;;アンダイエ;;;;Андай;;;昂代伊
153;Strasbourg;strasbourg;8721202;87212027;48.584967;7.734584;5260;f;FR;t;Europe/Paris;f;FRAEG;STG;t;AEG;f;8700023;t;;f;;f;8721202;f;;;;f;;f;;f;;f;FRAEG;f;t;;Straßburg;;Estrasburgo;;Strasburgo;Straatsburg;Štrasburk;;;ストラスブール;스트라스부르;Strasburg;Estrasburgo;Страсбург;;Strazburg;斯特拉斯堡
154;Mertzwiller;mertzwiller;;;48.8666670000;7.6833330000;;t;FR;f;Europe/Paris;f;FRAEH;;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
155;Mertzwiller;mertzwiller;8721320;87213207;48.872013;7.6781895;154;f;FR;t;Europe/Paris;t;FRBVY;;t;;f;8701652;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
157;Colmar;colmar;8718201;87182014;48.073201;7.346967;1349;f;FR;t;Europe/Paris;t;FRAEJ;CMR;t;;f;8700178;f;;f;;f;;f;;;;f;;f;8700444;f;;f;FRAEJ;f;t;;;;;;;;;;;コルマール;콜마르;;;Кольмар;;;科尔马
158;Mulhouse;mulhouse;8718206;87182063;47.742224;7.342396;4753;f;FR;t;Europe/Paris;t;FRAEK;MSE;t;AEK;f;8700031;t;;f;;f;8718206;f;;;;f;;f;8700036;f;;f;FRAEK;f;t;;Mülhausen;;;;;;Mylhúzy;;;ミュルーズ;뮐루즈;Miluza;;Мюлуз;;;米卢斯
159;St-Louis (Haut Rhin);st-louis-haut-rhin;;;47.5833330000;7.5666670000;;t;FR;f;Europe/Paris;f;FRAEL;;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
160;St-Louis La-Chaussée;st-louis-la-chaussee;8718101;87181016;47.6094781;7.5312095;159;f;FR;f;Europe/Paris;t;FRBIH;SLU;t;;f;8701987;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
161;St-Louis;st-louis;8718213;87182139;47.5906094;7.5559882;159;f;FR;t;Europe/Paris;t;FRXLI;STL;t;;f;8700133;f;;f;;f;;f;;;;f;;f;8700259;f;;f;FRXLI;f;t;;;;;;;;;;;;;;;;;;
162;Thann;thann;;;;;;t;FR;f;Europe/Paris;f;FRAEM;;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
163;Thann;thann;8718256;87182568;47.8088208;7.1069795;162;f;FR;t;Europe/Paris;t;FRBKM;;t;;f;8700546;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
164;Thann—St-Jacques;thann-st-jacques;8718288;87182881;47.8133155;7.0938473;162;f;FR;f;Europe/Paris;t;FRBLI;;t;;f;8702114;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
165;Givors Canal;givors-canal;8772243;87722439;45.5957662;4.7725754;3263;f;FR;f;Europe/Paris;t;FRAEO;GIC;t;;f;8703409;f;;f;;f;;f;;;;f;;f;;f;;f;FRAEO;f;f;;;;;;;;;;;;;;;;;;
166;Aspach-le-Haut;aspach-le-haut;;;47.6500000000;7.2333330000;;t;FR;f;Europe/Paris;f;FRAEQ;;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
167;Aspach-le-Haut;aspach-le-haut;8767414;87674143;47.769396;7.142379;166;f;FR;t;Europe/Paris;t;FRGII;;t;;f;8704940;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
168;Aspach-le-Bas;aspach-le-bas;8721537;87215376;47.759832;7.152375;166;f;FR;f;Europe/Paris;t;FRCAQ;;t;;f;8704939;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
171;Avignon Centre;avignon-centre;8776500;87765008;43.941900;4.805281;489;f;FR;f;Europe/Paris;t;FRAES;AVI;t;AES;t;8700172;f;;f;;f;8776501;f;;;;f;;f;8700402;f;;f;FRAES;f;t;;;;Aviñón;;Avignone;;;;;アヴィニョン;아비뇽;Awinion;Avinhão;Авиньон;;;亞維農
172;Le Mans;le-mans;8739600;87396002;47.995034;0.190140;4661;f;FR;t;Europe/Paris;t;FRAET;LEN;t;;f;8700435;f;;f;AET;t;;f;;;;f;;f;8700001;f;;f;FRAET;f;t;;;;;;;;;;;ル・マン;르망;;;Ле-Ман;;;勒芒
173;Joué-lès-Tours Berthelot;joue-les-tours-berthelot;8711028;87110288;47.3500000000;0.6666670000;4580;f;FR;f;Europe/Paris;t;FRAEV;;t;;f;8703510;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
174;Eu;eu;;;50.0500000000;1.4166670000;;t;FR;f;Europe/Paris;f;FRAEX;;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
175;Eu-la-Mouillette;eu-la-mouillette;8731676;87316760;50.04890671485088;1.4253687858581543;174;f;FR;f;Europe/Paris;f;FRCVR;;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
176;Eu;eu;8731753;87317537;50.0541988;1.416837;174;f;FR;t;Europe/Paris;t;FREUX;;t;;f;8701093;f;;f;;f;;f;;;;f;;f;8700888;f;;f;;f;f;;;;;;;;;;;;;;;;;;
177;Alleyras;alleyras;8773188;87731885;44.919217;3.673517;;f;FR;f;Europe/Paris;t;FRAEY;;t;;f;8704935;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
178;Le Havre;le-havre;8741301;87413013;49.492996;0.125677;4630;f;FR;t;Europe/Paris;t;FRAEZ;LHA;t;;f;8700112;f;;f;;f;;f;;;;f;;f;8700201;f;;f;FRAEZ;f;t;;;;El Havre;;;;;;;ル・アーヴル;르아브르;Hawr;;Гавр;;;勒阿弗尔
179;Harfleur;harfleur;;;49.5065960000;0.1982690000;;t;FR;f;Europe/Paris;f;FRAFA;;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
180;Harfleur-Halte;harfleur-halte;8741370;87413708;49.5059181;0.192085;179;f;FR;f;Europe/Paris;t;FRDOR;;t;;f;8703460;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
181;Harfleur;harfleur;8741330;87413302;49.5136336;0.1989828;179;f;FR;t;Europe/Paris;t;FRDOE;;t;;f;8703459;f;;f;;f;;f;;;;f;;f;8700607;f;;f;FRDOE;f;f;;;;;;;;;;;;;;;;;;
182;Montivilliers;montivilliers;;;49.5500000000;0.2000000000;;t;FR;f;Europe/Paris;f;FRAFB;;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
184;Montivilliers;montivilliers;8741372;87413724;49.5429758;0.189426;182;f;FR;t;Europe/Paris;t;FRDOT;;t;;f;8704042;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
186;Dieppe;dieppe;8741501;87415018;49.921788;1.081133;1926;f;FR;t;Europe/Paris;t;FRAFD;DEV;t;;f;8700085;f;;f;;f;;f;;;;f;;f;8700104;f;;f;FRAFD;f;f;;;;;;;;;;;;;;;Дьеп;;;
187;Fontainebleau—Avon;fontainebleau-avon;8768221;;48.416371;2.726340;;f;FR;f;Europe/Paris;t;FRAFE;;t;;f;8700535;f;;f;;f;;f;;;;f;;f;8700254;f;;f;FRAFE;f;t;;;;;;;;;;;;;;;;;;
188;Péronne;peronne;;;50.0000000000;2.6500000000;;t;FR;f;Europe/Paris;f;FRAFI;;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
189;Péronne Centre;peronne-centre;8731341;87313411;49.934997;2.938987;188;f;FR;t;Europe/Paris;t;FRCRJ;;t;;f;8701752;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
190;Péronne La Chapelette;peronne-la-chapelette;8731386;87313866;49.924488;2.933359;188;f;FR;f;Europe/Paris;t;FRCSU;;t;;f;8701770;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
191;Albi Ville;albi-ville;8761500;87615005;43.922380;2.137958;4604;f;FR;t;Europe/Paris;t;FRAFJ;ALB;t;;f;8704917;f;;f;;f;;f;;;;f;;f;8700205;f;;f;FRAFJ;f;t;;;;Albé;;Albé;Albé;;;;アルビ;알비;Albé;Albé;Альбе;;;阿尔比
192;Orléans;orleans;8754300;87543009;47.907960;1.904666;4894;f;FR;t;Europe/Paris;f;FRAFK;ORL;t;;f;8700404;f;;f;;f;;f;;;;f;;f;;f;;f;FRAFK;f;t;;;;;;;;;;;オルレアン;오를레앙;Orlean;Orleães;Орлеан;;;奥尔良
194;Vendôme;vendome;8757455;87574558;47.8021498;1.0678728;5846;f;FR;f;Europe/Paris;t;FRAFM;;t;;f;8702203;f;;f;;f;;f;;;;f;;f;;f;;f;FRAFM;f;f;;;;;;;;;;;;;;;;;;
195;Fréjus;frejus;8775750;87757500;43.432032;6.732941;4583;f;FR;t;Europe/Paris;t;FRAFN;FRJ;t;;f;8700472;f;;f;;f;;f;;;;f;;f;8700301;f;;f;FRAFN;f;f;;;;;;;;;;;フレジュス;;;;Фрежюс;;;弗雷瑞斯
196;Fontenay-le-Comte;fontenay-le-comte;8748561;87485615;46.46785957735252;-0.809592604637146;2776;f;FR;t;Europe/Paris;t;FRAFQ;;t;;f;8702433;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
197;Acheux-Franleu;acheux-franleu;8731674;87316745;50.0826021;1.6574207;;f;FR;f;Europe/Paris;t;FRAFR;;t;;f;8700573;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
198;St-Hilaire-de-Riez;st-hilaire-de-riez;;;;;;t;FR;f;Europe/Paris;f;FRAFS;;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
199;St-Hilaire-de-Riez;st-hilaire-de-riez;8748656;87486563;46.7166736;-1.9496838;198;f;FR;t;Europe/Paris;t;FREKO;;t;;f;8704586;f;;f;;f;;f;;;;f;;f;8700786;f;;f;FREKO;f;f;;;;;;;;;;;;;;;;;;
200;St-Hilaire-de-Riez Centre;st-hilaire-de-riez-centre;8738992;87389924;46.718728;-1.944618;198;f;FR;f;Europe/Paris;t;FRDHN;;t;;f;8704585;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
201;La Clayette—Baudemont;la-clayette-baudemont;8769473;87694737;46.2881469;4.2984195;;f;FR;f;Europe/Paris;t;FRAFT;;t;;f;8703559;f;;f;;f;;f;;;;f;;f;8700435;f;;f;FRAFT;f;f;;;;;;;;;;;;;;;;;;
203;Tours;tours;8757100;87571000;47.389781;0.693703;5338;f;FR;t;Europe/Paris;t;FRAFW;TRS;t;;f;8700161;f;;f;;f;;f;;;;f;;f;8700347;f;;f;FRAFW;f;t;;;;;;;;;;;トゥール;투르;;;Тур;;;图尔
204;Cambrai;cambrai;8734552;87345520;50.17662;3.24118;;f;FR;f;Europe/Paris;t;FRAFX;CAM;t;;f;8700842;f;;f;;f;;f;;;;f;;f;8700871;f;;f;FRAFX;f;t;;;;;;;;;;;カンブレー;;;;Камбре;;;康布雷
205;Aiguebelle;aiguebelle;8774125;87741256;45.5437225;6.3067175;;f;FR;f;Europe/Paris;t;FRAGB;AEB;t;;f;8702385;f;;f;;f;;f;;;;f;;f;8700472;f;;f;FRAGB;f;f;;;;;;;;;;;;;;;;;;
207;Agen;agen;8758600;87586008;44.208311;0.620932;17433;f;FR;f;Europe/Paris;t;FRAGF;AGN;t;AGF;t;8700062;f;;f;;f;;f;;;;f;;f;8700074;f;;f;FRAGF;f;t;;;;;;;;;;;アジャン;아쟁;;;Ажен;;;阿让
208;Ervy-le-Châtel Halles;ervy-le-chatel-halles;8711034;87110346;48.0333330000;3.9166670000;5684;f;FR;f;Europe/Paris;t;FRAGJ;;t;;f;8701075;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
209;Fays-la-Chapelle;fays-la-chapelle;8711037;87110379;48.1333330000;4.0166670000;;f;FR;f;Europe/Paris;t;FRAGK;;t;;f;8701170;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
210;Agonac;agonac;8759515;87595157;45.2865966;0.7486706;;f;FR;f;Europe/Paris;t;FRAGO;;t;;f;8702621;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;阿戈纳克
211;Limoges Bénédictins;limoges-benedictins;8759200;87592006;45.836089;1.267356;4651;f;FR;t;Europe/Paris;t;FRAGQ;LIM;t;;f;8700029;f;;f;;f;;f;;;;f;;f;87034;f;;f;FRAGQ;f;t;;;;;;;;;;;リモージュ;리모주;;;Лимож;;;利摩日
212;Modane;modane;8774200;87742007;45.193365;6.658161;;f;FR;f;Europe/Paris;t;FRAGR;MOD;t;;f;8700127;f;;f;;f;8774200;f;S00201;;;f;;f;8700242;f;;f;FRAGR;f;f;;;;;;;;;;;;;;;;;;
213;Agos;agos;8762007;87620070;43.0333330000;-0.0666670000;;f;FR;f;Europe/Paris;t;FRAGS;;t;;f;8702622;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
214;Argenton-sur-Creuse;argenton-sur-creuse;;;46.5833330000;1.5166670000;;t;FR;f;Europe/Paris;f;FRAGT;;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
215;Argenton-sur-Creuse;argenton-sur-creuse;8759712;87597120;46.592248;1.518305;214;f;FR;t;Europe/Paris;t;FRFMT;AGC;t;;f;8702299;f;;f;;f;;f;;;;f;;f;8700499;f;;f;FRFMT;f;f;;;;;;;;;;;;;;;Аржантон-сюр-Крёз;;;克勒斯河畔阿尔让通
216;Argenton-sur-Creuse Gare Routière;argenton-sur-creuse-gare-routiere;8720156;87201566;46.587009;1.503158;214;f;FR;f;Europe/Paris;f;FRNCR;;t;;f;8705087;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
217;Roye;roye;8731350;87313502;49.69805004945369;2.7897226810455322;17478;f;FR;t;Europe/Paris;t;FRAGU;;t;;f;8701860;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
218;Agay;agay;8775755;87757559;43.4313701;6.8564997;;f;FR;f;Europe/Paris;t;FRAGY;;t;;f;8700588;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
220;Versailles;versailles;9903008;;;;;t;FR;f;Europe/Paris;f;FRAHB;;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
223;Versailles-Chantiers;versailles-chantiers;8739300;87393009;48.7958264;2.1358827;220;f;FR;t;Europe/Paris;t;FRDHT;VCR;t;;f;8700079;f;;f;;f;;f;;;;f;;f;8700094;f;;f;FRDHT;f;t;;;;;;;;;;;;;;;;;;
224;Villeneuve-au-Chemin;villeneuve-au-chemin;8711036;87110361;48.082895;3.844281;;f;FR;f;Europe/Paris;t;FRAHC;;t;;f;8702200;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
230;Salvagnac;salvagnac;8711015;87110155;43.9166670000;1.7000000000;;f;FR;f;Europe/Paris;t;FRAHY;;t;;f;8704441;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
232;Maussac;maussac;8715241;;45.4833330000;2.1500000000;;f;FR;f;Europe/Paris;t;FRAIC;;t;;f;8703951;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
233;Aix-en-Provence TGV;aix-en-provence-tgv;8731901;87319012;43.455237;5.317534;23614;f;FR;f;Europe/Paris;t;FRAIE;AXV;t;AIE;t;8704980;t;;f;AIE;t;8731901;f;;;;f;;f;8700912;t;;f;FRAIE;f;t;;;;;;;;;;;エクス＝アン＝プロヴァンス;엑상프로방스;;;Экс-ан-Прованс;;;普罗旺斯地区艾克斯
234;Moustéru;mousteru;8747351;87473512;48.5074512;-3.2435052;;f;FR;f;Europe/Paris;t;FRAIG;;t;;f;8704068;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
239;Aillevillers;aillevillers;8718562;87185629;47.9138876;6.3372988;;f;FR;f;Europe/Paris;t;FRAIL;;t;;f;8700256;f;;f;;f;;f;;;;f;;f;8700899;f;;f;FRAIL;f;f;;;;;;;;;;;;;;;;;;
241;Ailly-sur-Noye;ailly-sur-noye;8731322;87313221;49.75448;2.36419;;f;FR;f;Europe/Paris;t;FRAIN;;t;;f;8700605;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
246;Ailly-sur-Somme;ailly-sur-somme;8731309;87313098;49.92838;2.20059;;f;FR;f;Europe/Paris;t;FRAIS;AYS;t;;f;8700634;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
249;Aigues-Vives (Gard);aigues-vives-gard;8777512;;43.7333330000;4.1666670000;;f;FR;f;Europe/Paris;t;FRAIV;;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
252;Aiserey;aiserey;8771363;87713636;47.170501;5.1582447;;f;FR;f;Europe/Paris;t;FRAIY;;t;;f;8702468;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
264;Vicq-sur-Breuilh;vicq-sur-breuilh;8711511;87115113;45.645578;1.384455;;f;FR;f;Europe/Paris;t;FRAJS;;t;;f;8704834;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
265;St-Hilaire-Bonneval;st-hilaire-bonneval;8711512;87115121;45.7166670000;1.3666670000;;f;FR;f;Europe/Paris;t;FRAJU;;t;;f;8704584;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
266;Boisseuil;boisseuil;8711513;87115139;45.7666670000;1.3166670000;;f;FR;f;Europe/Paris;t;FRAJV;;t;;f;8702858;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
267;Azay-sur-Indre;azay-sur-indre;8711533;87115337;47.2000000000;0.9500000000;;f;FR;f;Europe/Paris;t;FRAJY;;t;;f;8702750;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
286;Mouroux;mouroux;8711628;;48.8139949;3.0423421;;f;FR;f;Europe/Paris;t;FRAKV;;t;;f;8704067;f;;f;;f;;f;;;;f;;f;;f;;f;FRAKV;f;f;;;;;;;;;;;;;;;;;;
292;Alet-les-Bains;alet-les-bains;8761518;87615187;42.9974445;2.2518325;;f;FR;f;Europe/Paris;t;FRALB;;t;;f;8702640;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
293;Allassac;allassac;8759423;87594234;45.2589385;1.4731471;;f;FR;f;Europe/Paris;t;FRALC;AAA;t;;f;8700598;f;;f;;f;;f;;;;f;;f;8700513;f;;f;FRALC;f;f;;;;;;;;;;;;;;;;;;
295;Albens;albens;8774611;87746115;45.785946;5.9483418;;f;FR;f;Europe/Paris;t;FRALE;ABN;t;;f;8702637;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
302;Pierre-Buffière Ville;pierre-buffiere-ville;8740899;87408997;45.7000000000;1.3500000000;5349;f;FR;f;Europe/Paris;t;FRALL;;t;;f;8704217;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
303;Aix La Marsalouse;aix-la-marsalouse;8759429;;45.614206266734726;2.3984473943710327;;f;FR;f;Europe/Paris;t;FRALM;;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
304;La Ferté-sous-Jouarre;la-ferte-sous-jouarre;8711651;;48.950741;3.125577;;f;FR;f;Europe/Paris;f;FRALN;;t;;f;8701378;f;;f;;f;;f;;;;f;;f;8700958;f;;f;FRALN;f;f;;;;;;;;;;;;;;;;;;
311;Merten;merten;8719321;87193219;49.2500000000;6.6666670000;;f;FR;f;Europe/Paris;t;FRALV;;t;;f;8701579;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
313;La Ferté-Milon;la-ferte-milon;8711667;;49.1797269;3.1207223;;f;FR;f;Europe/Paris;t;FRALX;;t;;f;8701379;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
314;Neuilly-St-Front;neuilly-st-front;8711668;87116681;49.1871466;3.2710249;;f;FR;f;Europe/Paris;t;FRALY;;t;;f;8701686;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
315;Oulchy-Breny;oulchy-breny;8711669;87116699;49.1876743;3.3524421;;f;FR;f;Europe/Paris;t;FRALZ;;t;;f;8701712;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
